url,fighter_name,nickname,birth_date,age,death_date,location,country,height,weight,association,weight_class,wins,wins_ko,wins_submission,wins_decision,wins_other,lossess,losses_ko,losses_submission,losses_decision,losses_other
/fighter/Kala-Hose-12693,Kala Hose,Kolohe,25/05/1982,39,,"Waianae, Hawaii",United States,"5'9""",185 lbs,Team Oyama,Middleweight,7,7,0,0,,7,3,3,1,
/fighter/Antonio-Mendes-7110,Antonio Mendes,Samuray,19/04/1981,40,,"Fortaleza, Ceara",Brazil,"6'3""",205 lbs,Dragon Fight,Light Heavyweight,18,8,4,6,,18,7,4,2,
/fighter/Emilio-Trevino-282989,Emilio Trevino,,,,,,United States,"6'2""",265 lbs,,Heavyweight,5,2,1,2,,5,0,0,0,
/fighter/Shamir-Garcia-136451,Shamir Garcia,Bam Bam,,,,"Detroit, Michigan",United States,"5'8""",205 lbs,,Light Heavyweight,6,4,2,0,,6,0,0,2,
/fighter/Eugene-Jackson-222,Eugene Jackson,The Wolf,31/12/1969,51,,"East Palo Alto, California",United States,"5'8""",185 lbs,Gladiators Training Academy,Middleweight,15,4,10,1,,15,4,5,0,
/fighter/Benjamin-Wilhelm-67023,Benjamin Wilhelm,,,,,"Molokai, Hawaii",United States,"5'9""",170 lbs,Gracie Technics,Welterweight,5,0,5,0,,5,0,0,1,
/fighter/Chi-LewisParry-91943,Chi Lewis-Parry,Chopper,10/08/1983,38,,London,England,"6'9""",243 lbs,The Dream Team,Heavyweight,9,7,2,0,,9,0,0,0,
/fighter/Brad-Tavares-33095,Brad Tavares,,21/12/1987,33,,"Kailua, Hawaii",United States,"5'11""",185 lbs,Xtreme Couture,Middleweight,19,5,2,12,,19,3,0,3,
/fighter/Tywan-Claxton-266021,Tywan Claxton,Air,25/11/1992,28,,"Cleveland, Ohio",United States,"5'8""",145 lbs,Strong Style Fight Team,Featherweight,6,4,0,2,,6,0,1,2,
/fighter/Akop-Stepanyan-45416,Akop Stepanyan,Sniper,06/05/1986,35,,St. Petersburg,Russia,"5'9""",146 lbs,RusFighters Sport Club,Featherweight,27,16,2,9,,27,2,7,3,
/fighter/Luca-Vitali-87489,Luca Vitali,The Ace,30/04/1992,29,,Milan,Italy,"6'0""",155 lbs,Stabile Fight Team,Lightweight,11,1,5,4,1,11,2,4,0,0
/fighter/Eddie-Larrea-28037,Eddie Larrea,Fast,22/02/1982,39,,"Rhinelander, Wisconsin",United States,"6'0""",184 lbs,Independent,Middleweight,22,11,11,0,,22,9,29,10,
/fighter/Quinn-Mulhern-22873,Quinn Mulhern,,20/09/1984,36,,"Santa Fe, New Mexico",United States,"6'3""",155 lbs,Jackson-Wink MMA,Lightweight,18,3,11,4,,18,2,0,2,
/fighter/Lance-Gibson-Jr-217915,Lance Gibson Jr.,Fearless,02/02/1995,26,,"Port Moody, British Columbia",Canada,"5'10""",155 lbs,Gibson Kickboxing & Pankration,Lightweight,4,2,1,1,,4,0,0,0,
/fighter/Mona-Samir-207851,Mona Samir,,,,,Cairo,Egypt,"4'11""",119 lbs,Egyptian Top Team,Flyweight,1,0,1,0,,1,1,3,0,
/fighter/James-Toney-60940,James Toney,Lights Out,24/08/1968,52,,"Grand Rapids, Michigan",United States,"5'10""",237 lbs,M-1 Global Training Center,Heavyweight,0,0,0,0,,0,0,1,0,
/fighter/Mike-Stumpf-20967,Mike Stumpf,,01/08/1986,35,,"Crystal Lake, Illinois",United States,"5'10""",170 lbs,Team Curran,Welterweight,11,2,7,2,,11,0,1,3,
/fighter/Roli-Delgado-3669,Roli Delgado,The Crazy Cuban,22/11/1981,39,,"San Diego, California",United States,"6'3""",145 lbs,Westside Fight Team,Featherweight,11,2,6,3,,11,3,0,3,
/fighter/Kate-Jackson-47542,Kate Jackson,,13/08/1986,34,,"Lostwithiel, Cornwall",England,"5'6""",125 lbs,Koncept Gym,Flyweight,11,6,1,4,,11,2,0,3,
/fighter/Craig-Hudson-75425,Craig Hudson,Wardog,10/04/1974,47,,"Brantford, Ontario",Canada,"6'2""",251 lbs,Tapout Burlington,Heavyweight,5,5,0,0,,5,4,3,0,
/fighter/Koha-Minowa-211597,Koha Minowa,Hiroba,24/07/1999,22,,Saitama,Japan,"5'3""",115 lbs,STF,Strawweight,13,3,8,2,,13,0,0,2,
/fighter/Adrienne-Seiber-71311,Adrienne Seiber,Aggravated Battery,,,,"Evergreen Park, Illinois",United States,"5'8""",144 lbs,Academy of Self Defense,Featherweight,2,1,0,1,,2,0,0,2,
/fighter/Chris-Manuel-18669,Chris Manuel,,21/07/1987,34,,"Coconut Creek, Florida",United States,"5'6""",143 lbs,American Top Team,Featherweight,9,3,5,1,,9,1,1,5,
/fighter/Hugo-Pereira-221665,Hugo Pereira,,,,,Setubal,Portugal,"5'9""",170 lbs,Gracie Barra,Welterweight,5,4,1,0,,5,0,0,3,
/fighter/Cain-Carrizosa-84645,Cain Carrizosa,The Insane,22/07/1986,35,,"Woodlake, California",United States,"5'8""",155 lbs,Elite Team,Lightweight,11,3,3,5,,11,1,1,2,
/fighter/Magomed-Magomedov-79175,Magomed Magomedov,Tiger,25/12/1991,29,,Moscow,Russia,"5'7""",135 lbs,Dagfighter,Bantamweight,18,4,8,6,,18,0,0,1,
/fighter/Francisco-Rivera-11908,Francisco Rivera,Cisco,08/10/1981,39,,"Buena Park, California",United States,"5'8""",135 lbs,All In MMA,Bantamweight,13,9,0,4,,13,2,3,3,
/fighter/Sabah-Homasi-47068,Sabah Homasi,The Sleek Sheik,19/10/1988,32,,"East Brunswick, New Jersey",United States,"6'0""",179 lbs,American Top Team,Middleweight,15,10,2,3,,15,6,2,1,
/fighter/Wagner-Silva-Gomes-115911,Wagner Silva Gomes,Wagnao,07/02/1987,34,,"Vicosa, Minas Gerais",Brazil,"6'0""",185 lbs,Tata Fight Team,Middleweight,9,2,5,2,,9,4,2,2,
/fighter/Eric-Martin-151,Eric Martin,,,,,"Oklahoma City, Oklahoma",United States,"0'0""",0 lbs,,,0,0,0,0,,0,0,1,0,
/fighter/Kyle-Estrada-139131,Kyle Estrada,The Hoosier,13/08/1990,30,,"Indianapolis, Indiana",United States,"5'8""",140 lbs,Saekson Muay Thai,Featherweight,11,3,0,8,,11,3,1,2,
/fighter/Isao-Kobayashi-36680,Isao Kobayashi,,28/10/1988,32,,"Yokohama, Kanagawa",Japan,"5'8""",145 lbs,Never Quit,Featherweight,27,9,2,14,2,27,1,1,3,0
/fighter/Aisling-Daly-25245,Aisling Daly,Ais the Bash,24/12/1987,33,,"Dublin, Leinster",Ireland,"5'3""",116 lbs,SBG Ireland,Strawweight,16,5,8,3,,16,1,0,5,
/fighter/Dominique-Wooding-154945,Dominique Wooding,The Black Panther,19/08/1996,24,,"London, Greater London",England,"5'9""",145 lbs,Team Titan,Featherweight,7,7,0,0,,7,0,1,3,
/fighter/Adek-Omar-152557,Adek Omar,Wildcat,,,,"Johor Bahru, Johor",Malaysia,"0'0""",115 lbs,Reps Fitness,Strawweight,0,0,0,0,,0,0,3,0,
/fighter/Alistair-Overeem-461,Alistair Overeem,The Demolition Man,17/05/1980,41,,Amsterdam,Netherlands,"6'4""",256 lbs,Elevation Fight Team,Heavyweight,47,25,17,5,,47,15,1,3,
/fighter/Frank-Baca-40367,Frank Baca,,,,,"Albuquerque, New Mexico",United States,"5'8""",125 lbs,Fit NHB,Flyweight,16,6,5,5,,16,0,3,2,
/fighter/Danny-Martinez-16777,Danny Martinez,The Gremlin,14/06/1985,36,,"Tempe, Arizona",United States,"5'5""",125 lbs,Alliance MMA,Flyweight,21,9,4,8,,21,0,0,9,
/fighter/Felipe-Dias-Colares-144701,Felipe Dias Colares,Cabocao,31/03/1994,27,,"Macapa, Amapa",Brazil,"5'9""",145 lbs,Team Nogueira,Featherweight,10,2,5,3,,10,0,0,2,
/fighter/ASol-Kwon-20992,A-Sol Kwon,,16/01/1985,36,,"Mokpo, South Jeolla",South Korea,"5'8""",155 lbs,Independent,Lightweight,21,11,3,7,,21,4,2,5,
/fighter/James-Hammortree-42479,James Hammortree,Sledge,25/06/1986,35,,"Ocala, Florida",United States,"6'3""",204 lbs,USA Martial Arts,Light Heavyweight,6,5,0,1,,6,0,2,1,
/fighter/Jens-Pulver-228,Jens Pulver,Little Evil,06/12/1974,46,,"Crystal Lake, Illinois",United States,"5'7""",135 lbs,Team Extreme,Bantamweight,27,14,4,9,,27,8,9,2,
/fighter/Ben-Sosoli-125617,Ben Sosoli,Combat Wombat,10/12/1989,31,,"Melbourne, Victoria",Australia,"6'0""",264 lbs,Resilience Training Centre,Heavyweight,7,6,0,1,,7,1,0,2,
/fighter/Jordan-Radev-5925,Jordan Radev,,04/03/1976,45,,,Bulgaria,"5'7""",170 lbs,Sportcentrum KOPS,Welterweight,23,5,5,12,1,23,2,0,3,0
/fighter/Brian-Imes-34983,Brian Imes,,06/05/1978,43,,"Kansas City, Missouri",United States,"6'5""",205 lbs,Premier Martial Arts,Light Heavyweight,8,3,5,0,,8,5,4,2,
/fighter/Humberto-Bandenay-110397,Humberto Bandenay,,04/09/1994,26,,Lima,Peru,"5'11""",155 lbs,Pro Fighting Peru,Lightweight,18,7,6,5,,18,1,4,3,
/fighter/Mike-Estus-54084,Mike Estus,The Real Pretty Boy,23/02/1983,38,,"Stockton, California",United States,"5'9""",170 lbs,Estus MMA,Welterweight,7,0,7,0,,7,2,3,0,
/fighter/Chris-Goldbaugh-18460,Chris Goldbaugh,Shenanigans,,,,"Wheeling, West Virginia",United States,"6'0""",185 lbs,Bullpen Fight Club,Middleweight,3,2,1,0,,3,0,0,2,
/fighter/Linton-Vassell-37527,Linton Vassell,The Swarm,03/06/1983,38,,"Milton Keynes, Buckinghamshire",England,"6'4""",239 lbs,Immortal MMA,Heavyweight,20,8,8,4,,20,4,1,3,
/fighter/Dustin-Stoltzfus-113779,Dustin Stoltzfus,,15/11/1991,29,,"Lancaster, Pennsylvania",United States,"5'11""",185 lbs,Frankers Fight Team,Middleweight,13,2,5,5,1,13,0,1,2,0
/fighter/Eric-Bedard-77201,Eric Bedard,Lucky Strikes,11/09/1984,36,,"Providence, Rhode Island",United States,"6'0""",257 lbs,Gillett's MMA,Heavyweight,6,4,2,0,,6,3,4,1,
/fighter/Hatsu-Hioki-5466,Hatsu Hioki,,18/07/1983,38,,"Nagoya, Aichi",Japan,"5'11""",145 lbs,Alive,Featherweight,29,5,12,12,,29,4,1,7,
/fighter/Andre-Roberts-194,Andre Roberts,The Chief,24/02/1965,56,,"Tama, Iowa",United States,"6'2""",345 lbs,,Super Heavyweight,14,8,5,0,1,14,1,1,0,0
/fighter/Ryuichi-Yamashita-318791,Ryuichi Yamashita,,,,,,Japan,"0'0""",155 lbs,Wizard MMA Gym,Lightweight,3,0,0,3,,3,0,1,0,
/fighter/Peter-Danesoe-332659,Peter Danesoe,Saint,01/09/2000,20,,Chiang Mai,Thailand,"5'9""",135 lbs,Team Quest Thailand,Bantamweight,0,0,0,0,,0,0,1,1,
/fighter/Kevin-Burns-20512,Kevin Burns,The Fire,03/03/1980,41,,"Des Moines, Iowa",United States,"6'0""",170 lbs,Grudge Training Center,Welterweight,12,3,8,1,,12,4,0,3,
/fighter/Rodrigo-Goiana-de-Lima-81136,Rodrigo Goiana de Lima,Monstro,03/03/1991,,21/04/2019,"Macapa, Amapa",Brazil,"5'9""",170 lbs,Coalizao Fight Team,Welterweight,9,0,7,2,,9,1,1,1,
/fighter/Kelly-Anundson-70064,Kelly Anundson,Crossface,29/08/1984,36,,"Reno, Nevada",United States,"5'11""",205 lbs,American Top Team,Light Heavyweight,9,2,5,2,,9,0,3,0,
/fighter/Hannah-Cifers-117571,Hannah Cifers,Shockwave,26/06/1992,29,,"Wake Forest, North Carolina",United States,"5'1""",115 lbs,Embrace Martial Arts,Strawweight,10,5,0,5,,10,2,4,1,
/fighter/BJ-Penn-1307,B.J. Penn,The Prodigy,13/12/1978,42,,"Hilo, Hawaii",United States,"5'9""",145 lbs,BJ Penn's MMA,Featherweight,16,7,6,3,,16,4,1,9,
/fighter/Muslim-Salikhov-129929,Muslim Salikhov,King of Kung Fu,09/06/1984,37,,"Buynaksk, Dagestan",Russia,"5'11""",170 lbs,Fighting Eagle,Welterweight,18,12,2,4,,18,0,2,0,
/fighter/Darren-Stewart-128141,Darren Stewart,The Dentist,30/12/1990,30,,"London, Greater London",England,"6'0""",205 lbs,The MMA Clinic,Light Heavyweight,12,7,1,4,,12,0,2,5,
/fighter/Justin-Jaynes-53713,Justin Jaynes,Guitar Hero,10/08/1989,32,,"Las Vegas, Nevada",United States,"5'8""",145 lbs,Xtreme Couture,Featherweight,16,8,5,2,1,16,2,1,5,0
/fighter/Jonas-Billstein-55146,Jonas Billstein,,08/07/1991,30,,Cologne,Germany,"6'1""",185 lbs,Combat Club Cologne,Middleweight,21,11,5,5,0,21,3,3,1,1
/fighter/Shane-Manley-69949,Shane Manley,,10/06/1988,33,,"Cortland, New York",United States,"5'9""",145 lbs,Team Bombsquad,Featherweight,5,0,1,4,,5,1,2,2,
/fighter/Bozhena-Antoniyar-274031,Bozhena Antoniyar,Toto,,,,,Myanmar,"5'2""",110 lbs,Bali MMA,Strawweight,3,2,0,1,,3,1,0,1,
/fighter/Patrick-Cote-6612,Patrick Cote,The Predator,29/02/1980,41,,"Quebec City, Quebec",Canada,"5'11""",170 lbs,BTT Canada,Welterweight,23,10,3,9,1,23,2,3,6,0
/fighter/Augusto-Montano-41494,Augusto Montano,Dodger,25/10/1984,36,,Mexico City,Mexico,"6'1""",170 lbs,Bonebreakers Team,Welterweight,15,10,5,0,,15,1,0,2,
/fighter/Jeff-Monson-262,Jeff Monson,The Snowman,18/01/1971,50,,"Miami, Florida",United States,"5'9""",238 lbs,American Top Team,Heavyweight,60,5,36,18,1,60,9,4,13,0
/fighter/Jeremy-Czarnecki-64073,Jeremy Czarnecki,The Czar,15/10/1982,38,,"Lansing, Michigan",United States,"5'6""",145 lbs,Murcielago MMA,Featherweight,7,1,2,4,,7,4,0,7,
/fighter/Lorenz-Larkin-51345,Lorenz Larkin,The Monsoon,03/09/1986,34,,"Riverside, California",United States,"5'11""",185 lbs,Millennia MMA,Middleweight,23,11,0,12,,23,2,0,5,
/fighter/Alexis-Vila-39670,Alexis Vila,The Exorcist,12/03/1971,50,,"Miami, Florida",United States,"5'4""",125 lbs,American Top Team,Flyweight,15,7,3,5,,15,1,1,5,
/fighter/Shannon-Wiratchai-85142,Shannon Wiratchai,One Shin,14/11/1988,32,,Bangkok,Thailand,"5'9""",155 lbs,Bangkok Fight Lab,Lightweight,10,5,2,3,,10,1,1,4,
/fighter/Yanan-Wu-203195,Yanan Wu,Mulan,18/04/1996,25,,"Chaoyang, Liaoning",China,"5'8""",135 lbs,Tiger Muay Thai,Bantamweight,11,7,2,2,,11,1,0,3,
/fighter/Jairzinho-Rozenstruik-102803,Jairzinho Rozenstruik,Bigi Boy,17/03/1988,33,,Paramaribo,Suriname,"6'2""",254 lbs,American Top Team,Heavyweight,12,11,0,1,,12,1,0,1,
/fighter/Jorge-Juarez-99117,Jorge Juarez,The Warrior,,,,"Menifee, California",United States,"5'6""",155 lbs,Fight Syndicate,Lightweight,5,1,4,0,,5,2,1,0,
/fighter/Luke-Caudillo-7406,Luke Caudillo,Lil' Hulk,30/11/1980,40,,"North Platte, Nebraska",United States,"5'7""",155 lbs,Grudge Training Center,Lightweight,17,12,1,4,,17,3,10,4,
/fighter/Lena-Tkhorevska-140361,Lena Tkhorevska,,17/03/1989,32,,Biala Podlaska,Poland,"5'2""",105 lbs,Dziki Wschod Biala Podlaska,Atomweight,3,1,2,0,,3,0,1,1,
/fighter/Eugene-Toquero-99159,Eugene Toquero,,,,,Manila,Philippines,"5'5""",125 lbs,Submission Sport Philippines,Flyweight,8,7,0,1,,8,0,4,3,
/fighter/Moti-Horenstein-139,Moti Horenstein,The Hammer,23/03/1964,57,,"Spring Valley, New York",United States,"6'1""",205 lbs,Moti Horenstein MMA,Light Heavyweight,1,1,0,0,,1,4,2,0,
/fighter/Jessica-Aguilar-15174,Jessica Aguilar,Jag,08/05/1982,39,,"Houston, Texas",United States,"5'3""",115 lbs,American Top Team,Strawweight,20,2,8,10,,20,0,2,7,
/fighter/Cole-Williams-37661,Cole Williams,,15/12/1983,37,,"Darien, Wisconsin",United States,"6'0""",170 lbs,Chosen Few Gym,Welterweight,11,4,4,3,,11,0,3,0,
/fighter/Keith-Miner-38987,Keith Miner,,11/01/1981,40,,"Denton, Texas",United States,"6'1""",155 lbs,Texas Elite MMA,Lightweight,5,1,3,1,,5,3,2,0,
/fighter/David-Allred-37108,David Allred,Dangerous,,,,"Salt Lake City, Utah",United States,"5'11""",155 lbs,,Lightweight,11,2,8,1,,11,3,1,2,
/fighter/LeVon-Maynard-26935,LeVon Maynard,Da Maynman,23/07/1983,38,,"Norfolk, Virginia",United States,"5'11""",185 lbs,Global Martial Arts Academy,Middleweight,14,6,3,5,,14,7,0,3,
/fighter/Chad-Laprise-69681,Chad Laprise,The Disciple,23/07/1986,35,,"London, Ontario",Canada,"5'10""",159 lbs,Adrenaline Training Center,Welterweight,13,7,1,5,,13,3,0,1,
/fighter/Diego-Herzog-17107,Diego Herzog,Nosferatu,24/05/1983,38,,"San Jose, California",United States,"6'1""",184 lbs,,Middleweight,4,2,2,0,,4,2,0,1,
/fighter/Chao-Xie-255827,Chao Xie,,,,,,China,"5'10""",145 lbs,Longyun MMA Gym,Featherweight,14,4,8,1,1,14,3,2,5,0
/fighter/Jietebusibai-Haolan-186623,Jietebusibai Haolan,Kazakh Warrior,,,,"Shangqiu, Henan",China,"6'0""",170 lbs,Shangqiu Por Pramuk Muay Thai,Welterweight,4,2,2,0,,4,5,3,0,
/fighter/Aaron-Johnson-39330,Aaron Johnson,Tex,01/04/1986,35,,"Kennesaw, Georgia",United States,"6'1""",185 lbs,Defkon1,Middleweight,13,1,12,0,,13,5,3,2,
/fighter/Ronda-Rousey-73073,Ronda Rousey,Rowdy,01/02/1987,34,,"Santa Monica, California",United States,"5'6""",135 lbs,Team Hayastan,Bantamweight,12,3,9,0,,12,2,0,0,
/fighter/Reza-Nasri-145,Reza Nasri,,,,,Isfahan,Iran,"5'11""",205 lbs,,Light Heavyweight,0,0,0,0,,0,1,0,0,
/fighter/Scott-Cleve-65155,Scott Cleve,,22/07/1982,39,,"Colorado Springs, Colorado",United States,"5'9""",145 lbs,Pariah MMA,Featherweight,15,9,2,4,,15,1,3,2,
/fighter/Abubakar-Nurmagomedov-86474,Abubakar Nurmagomedov,,13/11/1989,31,,"Makhachkala, Dagestan",Russia,"5'11""",170 lbs,Fightspirit Team,Welterweight,16,6,4,6,,16,1,2,0,
/fighter/Tagir-Ulanbekov-149259,Tagir Ulanbekov,,08/07/1991,30,,"Makhachkala, Dagestan",Russia,"5'6""",125 lbs,Eagles MMA,Flyweight,13,2,6,5,,13,0,0,1,
/fighter/Sara-McMann-67094,Sara McMann,,24/09/1980,40,,"Gaffney, South Carolina",United States,"5'5""",135 lbs,Team Alpha Male,Bantamweight,12,1,5,6,,12,1,4,1,
/fighter/Brian-Davidson-32079,Brian Davidson,Mr. D,22/11/1975,45,,"Lee's Summit, Missouri",United States,"5'8""",145 lbs,K2L Grindhouse,Featherweight,13,6,2,5,,13,2,1,1,
/fighter/Ashleigh-Grimshaw-7862,Ashleigh Grimshaw,The White Wolf,28/01/1982,39,,London,England,"5'8""",145 lbs,Team Titan,Featherweight,20,9,9,2,,20,5,2,5,
/fighter/Assuerio-Silva-1587,Assuerio Silva,,18/06/1974,47,,"Curitiba, Parana",Brazil,"6'1""",235 lbs,,Heavyweight,16,7,7,2,,16,3,2,3,
/fighter/Movlid-Khaybulaev-109571,Movlid Khaybulaev,Killer,16/10/1990,30,,Dagestan,Russia,"5'6""",145 lbs,Fight Nights Team,Featherweight,17,6,2,9,,17,0,0,0,
/fighter/Riki-Fukuda-10229,Riki Fukuda,,06/01/1981,40,,"Tokyo, Kanto",Japan,"6'0""",185 lbs,Grabaka,Middleweight,24,12,0,12,,24,3,0,6,
/fighter/Ryan-Williams-10377,Ryan Williams,Bad News,,,,,United States,"5'9""",170 lbs,Midwest Training Center,Welterweight,11,4,4,3,0,11,0,5,3,1
/fighter/Josh-Taveirne-61723,Josh Taveirne,,,,,"Windsor, Ontario",Canada,"5'9""",170 lbs,Maximum Fitness Centre,Welterweight,3,0,2,1,,3,1,4,0,
/fighter/Peter-Davis-11783,Peter Davis,,09/07/1981,40,,Kuala Lumpur,Malaysia,"5'11""",154 lbs,Monarchy MMA,Lightweight,10,6,3,1,,10,3,1,1,
/fighter/Yuki-Kondo-263,Yuki Kondo,Sora,17/07/1975,46,,"Nagaoka, Niigata",Japan,"5'11""",170 lbs,Pancraseism Yokohama,Welterweight,63,21,16,26,,63,6,9,22,
/fighter/Na-Liang-241321,Na Liang,Dragon Girl,27/07/1996,25,,Heilongjiang,China,"5'9""",115 lbs,Longyun MMA Gym,Strawweight,13,4,7,0,2,13,2,2,1,0
/fighter/Callan-Potter-105689,Callan Potter,The Rockstar,06/09/1984,36,,"Kensington, Victoria",Australia,"6'1""",155 lbs,Renegade MMA,Lightweight,18,6,10,2,,18,5,4,0,
/fighter/Kevin-Fryer-85883,Kevin Fryer,,,,,"Blackpool, Lancashire",England,"6'2""",185 lbs,Sukata MMA,Middleweight,8,4,2,2,,8,3,0,0,
/fighter/Eduard-Muravitskiy-104055,Eduard Muravitskiy,The Hunter,,,,Minsk,Belarus,"5'10""",155 lbs,Phoenix,Lightweight,7,2,4,1,,7,3,2,4,
/fighter/Atanas-Djambazov-27150,Atanas Djambazov,,,,,Pomorie,Bulgaria,"6'0""",204 lbs,,Light Heavyweight,24,12,12,0,,24,1,2,2,
/fighter/Min-Hyuk-Lee-264451,Min Hyuk Lee,,,,,,South Korea,"0'0""",145 lbs,Crazy Kwang Gym,Featherweight,3,0,1,2,,3,0,0,3,
/fighter/Wes-Combs-4371,Wes Combs,Soldier,18/06/1973,48,,"Rancho Cucamonga, California",United States,"6'2""",230 lbs,Millennia MMA,Heavyweight,20,16,2,2,,20,1,4,1,
/fighter/Yayong-Wang-200353,Yayong Wang,The Wolverine,15/06/1991,30,,Shanghai,China,"5'6""",139 lbs,Shanghai Dragon Gym,Featherweight,7,2,1,4,,7,2,0,5,
/fighter/Geza-Kalman-115,Geza Kalman,Big Dawg,,,,"Cambridge, Ontario",Canada,"5'10""",265 lbs,,Heavyweight,4,2,2,0,,4,4,5,0,
/fighter/Tony-Gravely-210575,Tony Gravely,,28/09/1991,29,,"Radford, Virginia",United States,"5'5""",135 lbs,White Elephant Fight Club,Bantamweight,21,9,3,9,,21,0,5,1,
/fighter/Greg-Rebello-12293,Greg Rebello,Ribz,13/06/1982,39,,"Cranston, Rhode Island",United States,"6'0""",248 lbs,Team Sityodtong,Heavyweight,26,17,2,7,,26,5,2,2,
/fighter/Antonio-Arroyo-173979,Antonio Arroyo,,01/07/1989,32,,"Belem, Para",Brazil,"6'0""",185 lbs,Marajo Brothers Team,Middleweight,9,4,4,1,,9,0,2,2,
/fighter/Aalon-Cruz-103485,Aalon Cruz,,20/09/1989,31,,"Tampa, Florida",United States,"6'0""",155 lbs,Team Darkside MMA,Lightweight,8,2,2,4,,8,2,2,0,
/fighter/Orion-Cosce-156917,Orion Cosce,Galaxy,15/07/1994,27,,"Arcata, California",United States,"5'11""",170 lbs,Lost Boys Jiu-Jitsu and Muay Thai,Welterweight,7,6,1,0,,7,1,0,0,
/fighter/Valdir-Araujo-41068,Valdir Araujo,BBMonstro,14/12/1984,36,,"Gama, Federal District",Brazil,"5'10""",170 lbs,American Top Team,Welterweight,18,7,7,4,,18,7,0,2,
/fighter/Mark-Hall-118,Mark Hall,The Cobra,03/03/1961,60,,"Murrieta, California",United States,"6'0""",190 lbs,,Light Heavyweight,5,4,1,0,,5,3,3,0,
/fighter/Greg-Stott-179,Greg Stott,The Ranger,,,,"Sanford, North Carolina",United States,"5'7""",240 lbs,,Heavyweight,0,0,0,0,,0,1,0,0,
/fighter/Aspen-Ladd-141393,Aspen Ladd,,01/03/1995,26,,"Folsom, California",United States,"5'6""",135 lbs,MMAGOLD Fight Team,Bantamweight,9,6,1,2,,9,1,0,0,
/fighter/Mateusz-Gamrot-90605,Mateusz Gamrot,Gamer,11/12/1990,30,,Poznan,Poland,"5'10""",155 lbs,American Top Team,Lightweight,19,6,5,8,,19,0,0,1,
/fighter/John-Shink-165383,John Shink,,,,,"Luton, Bedfordshire",England,"0'0""",135 lbs,Tiger Muay Thai,Bantamweight,3,2,0,1,,3,1,0,0,
/fighter/Eddie-Alvarez-9265,Eddie Alvarez,The Underground King,11/01/1984,37,,"Philadelphia, Pennsylvania",United States,"5'9""",170 lbs,Ricardo Almeida Jiu-Jitsu,Welterweight,30,18,6,6,,30,4,2,2,
/fighter/Paul-Daley-4270,Paul Daley,Semtex,21/02/1983,38,,Nottingham,England,"5'9""",171 lbs,Spirit Dojo,Welterweight,42,34,0,8,,42,2,6,10,
/fighter/Carlos-Condit-6765,Carlos Condit,The Natural Born Killer,26/04/1984,37,,"Albuquerque, New Mexico",United States,"6'1""",170 lbs,Jackson-Wink MMA,Welterweight,32,15,13,4,,32,1,6,7,
/fighter/Daiju-Takase-226,Daiju Takase,,20/04/1978,43,,Tokyo,Japan,"6'0""",183 lbs,IamI,Middleweight,12,2,4,6,0,12,7,1,6,1
/fighter/Fabiano-Scherner-7690,Fabiano Scherner,Pega-Leve,30/06/1972,49,,"Florianopolis, Santa Catarina",Brazil,"6'4""",257 lbs,Gracie Barra Portland,Heavyweight,11,5,6,0,,11,9,2,0,
/fighter/Chris-Honeycutt-124263,Chris Honeycutt,The Cutt,25/07/1988,33,,"Fresno, California",United States,"5'10""",185 lbs,Dethrone Base Camp,Middleweight,12,5,1,6,,12,1,1,2,
/fighter/Koetsu-Okazaki-10192,Koetsu Okazaki,,03/07/1979,42,,Osaka,Japan,"5'7""",132 lbs,Nakanoshima MMA Academy,Bantamweight,10,3,1,6,,10,0,1,4,
/fighter/Robert-Otani-16541,Robert Otani,,,,,"San Fernando Valley, California",United States,"6'0""",170 lbs,San Fernando Valley Judo Club,Welterweight,4,4,0,0,,4,1,2,0,
/fighter/Mikhail-Malyutin-14798,Mikhail Malyutin,,01/09/1981,39,,Kislovodsk,Russia,"5'7""",135 lbs,Akhmat Fight Team,Bantamweight,37,7,9,21,,37,0,3,11,
/fighter/Kevin-Randleman-162,Kevin Randleman,The Monster,10/08/1971,,11/02/2016,"Columbus, Ohio",United States,"5'10""",205 lbs,Tapout Training Center,Light Heavyweight,17,9,0,8,,17,4,8,4,
/fighter/Matt-Foster-46056,Matt Foster,Freight Train,25/12/1984,36,,"Topeka, Kansas",United States,"6'0""",185 lbs,Topeka Jiu-Jitsu,Middleweight,10,2,3,5,0,10,5,5,1,1
/fighter/Asha-Roka-244895,Asha Roka,Knockout Queen,04/10/1998,22,,,India,"5'1""",105 lbs,,Atomweight,4,2,2,0,,4,0,1,1,
/fighter/Andrea-Lee-149037,Andrea Lee,KGB,11/02/1989,32,,"Shreveport, Louisiana",United States,"5'6""",125 lbs,Karate Mafia,Flyweight,12,2,5,5,,12,0,1,4,
/fighter/Jordan-Wright-79138,Jordan Wright,The Beverly Hills Ninja,07/10/1991,29,,"Los Angeles, California",United States,"6'1""",185 lbs,Jackson-Wink MMA,Middleweight,12,7,5,0,,12,1,0,0,
/fighter/Olly-Bradstreet-21286,Olly Bradstreet,,06/10/1983,37,,"West Valley City, Utah",United States,"5'7""",135 lbs,,Bantamweight,39,11,23,4,1,39,1,7,5,0
/fighter/Peter-Ishiguro-189389,Peter Ishiguro,,,,,Massachusetts,United States,"0'0""",145 lbs,Wai Kru MMA,Featherweight,2,0,0,2,,2,1,0,0,
