date,result,fighter,opponent,division,stance,dob,method,total_comp_time,round,time,reach,height,age,knockdowns_x,sub_attempts_x,reversals,control_x,takedowns_attempts,total_strikes_attempts_x,sub_attempts_per_min,takedowns_attempts_per_min,sig_strikes_attempts_per_min,avg_knockdowns,avg_sub_attempts,avg_reversals,avg_control,avg_takedowns_attempts,avg_sig_strikes_landed,avg_sig_strikes_attempts,avg_total_strikes_attempts,gender,year,fighter_type
2021-01-20,1,Viviane Araujo,Roxanne Modafferi,Women's Flyweight,Orthodox,1986-11-21,U-DEC,900,3,5:00,68.0,64.0,35.0,0,1,0,186,4,214,0.0666666666666666,0.2666666666666666,13.2,0.2,0.2,0.0,87.6,3.4,70.4,144.6,156.2,Female,2021,Hybrid_Finisher
2021-05-15,0,Viviane Araujo,Katlyn Chookagian,Women's Flyweight,Orthodox,1986-11-21,U-DEC,900,3,5:00,68.0,64.0,35.0,0,1,0,184,3,238,0.0666666666666666,0.2,13.066666666666666,0.1666666666666666,0.3333333333333333,0.0,103.66666666666669,3.333333333333333,73.5,153.16666666666666,169.83333333333334,Female,2021,Hybrid_Finisher
2022-05-14,1,Viviane Araujo,Andrea Lee,Women's Flyweight,Orthodox,1986-11-21,U-DEC,900,3,5:00,68.0,64.0,35.0,0,2,0,640,5,160,0.1333333333333333,0.3333333333333333,5.266666666666667,0.1428571428571428,0.5714285714285714,0.0,180.28571428571428,3.571428571428572,68.57142857142857,142.57142857142858,168.42857142857142,Female,2022,Hybrid_Finisher
2019-05-11,0,Carlos Huachin,Raoni Barcelos,Bantamweight,Southpaw,1996-06-04,KO/TKO,589,2,4:49,67.0,64.0,26.0,0,0,0,0,0,127,0.0,0.0,12.937181663837013,0.0,0.0,0.0,0.0,0.0,20.0,127.0,127.0,Male,2019,Volume_Striker
2019-09-21,0,Carlos Huachin,Jose Quinonez,Bantamweight,Southpaw,1996-06-04,U-DEC,900,3,5:00,67.0,64.0,26.0,0,0,0,0,0,121,0.0,0.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,26.0,121.0,124.0,Male,2019,Volume_Striker
2019-05-11,1,Luana Carolina,Priscila Cachoeira,Women's Flyweight,Orthodox,1993-06-11,U-DEC,900,3,5:00,69.0,66.0,29.0,1,3,2,160,0,251,0.2,0.0,15.4,1.0,3.0,2.0,160.0,0.0,111.0,231.0,251.0,Female,2019,Submission_Specialist
2020-07-18,0,Luana Carolina,Ariane Lipski,Women's Flyweight,Orthodox,1993-06-11,SUB,88,1,1:28,69.0,66.0,29.0,0,1,0,0,0,4,0.6818181818181819,0.0,2.7272727272727275,0.5,2.0,1.0,80.0,0.0,56.5,117.5,127.5,Female,2020,Submission_Specialist
2021-05-01,1,Luana Carolina,Poliana Botelho,Women's Flyweight,Orthodox,1993-06-11,S-DEC,900,3,5:00,69.0,66.0,29.0,0,0,0,328,0,130,0.0,0.0,3.066666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,162.66666666666666,0.0,46.0,93.66666666666669,128.33333333333334,Female,2021,Submission_Specialist
2021-10-16,1,Luana Carolina,Loopy Godinez,Women's Flyweight,Orthodox,1993-06-11,U-DEC,900,3,5:00,69.0,66.0,29.0,0,0,0,52,0,141,0.0,0.0,7.133333333333334,0.25,1.0,0.5,135.0,0.0,47.75,97.0,131.5,Female,2021,Submission_Specialist
2022-03-19,0,Luana Carolina,Molly McCann,Women's Flyweight,Orthodox,1993-06-11,KO/TKO,712,3,1:52,69.0,66.0,29.0,0,0,0,27,0,144,0.0,0.0,11.123595505617978,0.2,0.8,0.4,113.4,0.0,51.0,104.0,134.0,Female,2022,Submission_Specialist
2019-05-18,1,Michel Pereira,Danny Roberts,Welterweight,Orthodox,1993-10-06,KO/TKO,107,1,1:47,73.0,73.0,28.0,1,0,0,2,0,11,0.0,0.0,6.16822429906542,1.0,0.0,0.0,2.0,0.0,6.0,11.0,11.0,Male,2019,Volume_Striker
2019-09-14,0,Michel Pereira,Tristan Connelly,Welterweight,Orthodox,1993-10-06,U-DEC,900,3,5:00,73.0,73.0,28.0,0,0,0,183,5,107,0.0,0.3333333333333333,5.0,0.5,0.0,0.0,92.5,2.5,19.0,43.0,59.0,Male,2019,Volume_Striker
2020-02-15,0,Michel Pereira,Diego Sanchez,Welterweight,Orthodox,1993-10-06,DQ,789,3,3:09,73.0,73.0,28.0,1,0,0,49,2,94,0.0,0.1520912547528517,6.920152091254753,0.6666666666666666,0.0,0.0,78.0,2.333333333333333,30.33333333333333,59.0,70.66666666666667,Male,2020,Volume_Striker
2020-09-05,1,Michel Pereira,Zelim Imadaev,Welterweight,Orthodox,1993-10-06,SUB,879,3,4:39,73.0,73.0,28.0,0,1,0,11,1,154,0.068259385665529,0.068259385665529,10.44368600682594,0.5,0.25,0.0,61.25,2.0,44.75,82.5,91.5,Male,2020,Volume_Striker
2020-12-19,1,Michel Pereira,Khaos Williams,Welterweight,Orthodox,1993-10-06,U-DEC,900,3,5:00,73.0,73.0,28.0,0,1,0,81,2,94,0.0666666666666666,0.1333333333333333,5.266666666666667,0.4,0.4,0.0,65.2,2.0,44.6,81.8,92.0,Male,2020,Volume_Striker
2021-07-10,1,Michel Pereira,Niko Price,Welterweight,Orthodox,1993-10-06,U-DEC,900,3,5:00,73.0,73.0,28.0,0,2,0,167,6,180,0.1333333333333333,0.4,10.266666666666667,0.3333333333333333,0.6666666666666666,0.0,82.16666666666667,2.6666666666666665,52.5,93.83333333333331,106.66666666666669,Male,2021,Volume_Striker
2022-01-22,1,Michel Pereira,Andre Fialho,Welterweight,Orthodox,1993-10-06,U-DEC,900,3,5:00,73.0,73.0,28.0,0,0,0,44,4,209,0.0,0.2666666666666666,13.466666666666669,0.2857142857142857,0.5714285714285714,0.0,76.71428571428571,2.857142857142857,60.285714285714285,109.28571428571428,121.28571428571428,Male,2022,Volume_Striker
2022-05-21,1,Michel Pereira,Santiago Ponzinibbio,Welterweight,Orthodox,1993-10-06,S-DEC,900,3,5:00,73.0,73.0,28.0,0,0,0,1,0,216,0.0,0.0,14.4,0.25,0.5,0.0,67.25,2.5,66.5,122.625,133.125,Male,2022,Volume_Striker
2019-05-18,0,Charles Jourdain,Desmond Green,Featherweight,Switch,1995-11-27,U-DEC,900,3,5:00,69.0,69.0,26.0,0,0,0,0,0,146,0.0,0.0,9.733333333333333,0.0,0.0,0.0,0.0,0.0,55.0,146.0,146.0,Male,2019,Volume_Striker
2019-12-21,1,Charles Jourdain,Dooho Choi,Featherweight,Switch,1995-11-27,KO/TKO,572,2,4:32,69.0,69.0,26.0,2,0,0,21,0,140,0.0,0.0,13.531468531468532,1.0,0.0,0.0,10.5,0.0,59.5,137.5,143.0,Male,2019,Volume_Striker
2020-06-13,0,Charles Jourdain,Andre Fili,Featherweight,Switch,1995-11-27,S-DEC,900,3,5:00,69.0,69.0,26.0,1,0,0,14,0,142,0.0,0.0,9.2,1.0,0.0,0.0,11.666666666666666,0.0,60.333333333333336,137.66666666666666,142.66666666666666,Male,2020,Volume_Striker
2020-10-03,0,Charles Jourdain,Josh Culibao,Featherweight,Switch,1995-11-27,DRAW,900,3,5:00,69.0,69.0,26.0,0,3,0,171,0,126,0.2,0.0,6.733333333333333,0.75,0.75,0.0,51.5,0.0,56.25,128.5,138.5,Male,2020,Volume_Striker
2021-03-13,1,Charles Jourdain,Marcelo Rojo,Featherweight,Switch,1995-11-27,KO/TKO,871,3,4:31,69.0,69.0,26.0,2,0,0,177,1,248,0.0,0.0688863375430539,15.15499425947187,1.0,0.6,0.0,76.6,0.2,66.2,146.8,160.4,Male,2021,Volume_Striker
2021-09-04,0,Charles Jourdain,Julian Erosa,Featherweight,Switch,1995-11-27,SUB,776,3,2:56,69.0,69.0,26.0,1,0,0,0,0,181,0.0,0.0,12.603092783505154,1.0,0.5,0.0,63.833333333333336,0.1666666666666666,69.33333333333333,149.5,163.83333333333334,Male,2021,Volume_Striker
2021-12-18,1,Charles Jourdain,Andre Ewell,Featherweight,Switch,1995-11-27,U-DEC,900,3,5:00,69.0,69.0,26.0,0,0,0,147,2,246,0.0,0.1333333333333333,15.2,0.8571428571428571,0.4285714285714285,0.0,75.71428571428571,0.4285714285714285,79.0,160.71428571428572,175.57142857142858,Male,2021,Volume_Striker
2022-04-23,1,Charles Jourdain,Lando Vannata,Featherweight,Switch,1995-11-27,SUB,152,1,2:32,69.0,69.0,26.0,0,1,0,19,0,8,0.3947368421052631,0.0,2.763157894736842,0.75,0.5,0.0,68.625,0.375,69.625,141.5,154.625,Male,2022,Volume_Striker
2019-05-18,0,Austin Hubbard,Davi Ramos,Lightweight,Orthodox,1991-12-22,U-DEC,900,3,5:00,71.0,70.0,30.0,0,0,0,50,0,119,0.0,0.0,7.733333333333333,0.0,0.0,0.0,50.0,0.0,44.0,116.0,119.0,Male,2019,Volume_Striker
2019-09-14,1,Austin Hubbard,Kyle Prepolec,Lightweight,Orthodox,1991-12-22,U-DEC,900,3,5:00,71.0,70.0,30.0,0,0,0,342,5,239,0.0,0.3333333333333333,7.466666666666667,0.0,0.0,0.0,196.0,2.5,47.5,114.0,179.0,Male,2019,Volume_Striker
2020-03-07,0,Austin Hubbard,Mark Madsen,Lightweight,Orthodox,1991-12-22,U-DEC,900,3,5:00,71.0,70.0,30.0,0,0,0,0,0,79,0.0,0.0,5.0,0.0,0.0,0.0,130.66666666666666,1.6666666666666667,45.333333333333336,101.0,145.66666666666666,Male,2020,Volume_Striker
2020-06-20,1,Austin Hubbard,Max Rohskopf,Lightweight,Orthodox,1991-12-22,KO/TKO,600,2,5:00,71.0,70.0,30.0,0,0,0,0,0,102,0.0,0.0,10.1,0.0,0.0,0.0,98.0,1.25,48.5,101.0,134.75,Male,2020,Volume_Striker
2020-08-22,0,Austin Hubbard,Joe Solecki,Lightweight,Orthodox,1991-12-22,SUB,231,1,3:51,71.0,70.0,30.0,0,0,0,0,0,14,0.0,0.0,3.636363636363636,0.0,0.0,0.0,78.4,1.0,40.6,83.6,110.6,Male,2020,Volume_Striker
2021-04-17,1,Austin Hubbard,Dakota Bush,Lightweight,Orthodox,1991-12-22,U-DEC,900,3,5:00,71.0,70.0,30.0,0,0,2,402,1,181,0.0,0.0666666666666666,7.666666666666667,0.0,0.0,0.3333333333333333,132.33333333333334,1.0,45.0,88.83333333333333,122.33333333333331,Male,2021,Volume_Striker
2021-08-21,0,Austin Hubbard,Vinc Pichel,Lightweight,Orthodox,1991-12-22,U-DEC,900,3,5:00,71.0,70.0,30.0,0,0,0,134,7,171,0.0,0.4666666666666667,10.133333333333333,0.0,0.0,0.2857142857142857,132.57142857142858,1.8571428571428568,46.57142857142857,97.85714285714286,129.28571428571428,Male,2021,Volume_Striker
2019-05-18,0,Derrick Krantz,Vicente Luque,Welterweight,Orthodox,1988-01-13,KO/TKO,232,1,3:52,72.0,70.0,34.0,0,0,0,96,2,23,0.0,0.5172413793103449,4.655172413793103,0.0,0.0,0.0,96.0,2.0,6.0,18.0,23.0,Male,2019,Submission_Specialist
2019-08-31,0,Derrick Krantz,Song Kenan,Welterweight,Orthodox,1988-01-13,U-DEC,900,3,5:00,72.0,70.0,34.0,0,1,1,338,6,105,0.0666666666666666,0.4,5.666666666666667,0.0,0.5,0.5,217.0,4.0,19.5,51.5,64.0,Male,2019,Submission_Specialist
2019-05-18,1,Felicia Spencer,Megan Anderson,Women's Featherweight,Orthodox,1990-11-29,SUB,204,1,3:24,68.0,66.0,31.0,0,1,0,167,2,34,0.2941176470588235,0.5882352941176471,9.117647058823527,0.0,1.0,0.0,167.0,2.0,22.0,31.0,34.0,Female,2019,Volume_Striker
2019-07-27,0,Felicia Spencer,Cristiane Justino,Women's Featherweight,Orthodox,1990-11-29,U-DEC,900,3,5:00,68.0,66.0,31.0,0,0,0,214,8,115,0.0,0.5333333333333333,5.666666666666667,0.0,0.5,0.0,190.5,5.0,30.0,58.0,74.5,Female,2019,Volume_Striker
2020-02-29,1,Felicia Spencer,Zarah Fairn,Women's Featherweight,Orthodox,1990-11-29,KO/TKO,217,1,3:37,68.0,66.0,31.0,0,0,0,141,2,98,0.0,0.5529953917050692,17.695852534562214,0.0,0.3333333333333333,0.0,174.0,4.0,33.333333333333336,60.0,82.33333333333333,Female,2020,Volume_Striker
2020-06-06,0,Felicia Spencer,Amanda Nunes,Women's Featherweight,Orthodox,1990-11-29,U-DEC,1500,5,5:00,68.0,66.0,31.0,0,0,0,9,7,161,0.0,0.28,5.2,0.0,0.25,0.0,132.75,4.75,35.5,77.5,102.0,Female,2020,Volume_Striker
2021-05-22,0,Felicia Spencer,Norma Dumont,Women's Featherweight,Orthodox,1990-11-29,S-DEC,900,3,5:00,68.0,66.0,31.0,0,0,0,178,0,139,0.0,0.0,7.6,0.0,0.2,0.0,141.8,3.8,37.8,84.8,109.4,Female,2021,Volume_Striker
2021-11-13,1,Felicia Spencer,Leah Letson,Women's Featherweight,Orthodox,1990-11-29,KO/TKO,865,3,4:25,68.0,66.0,31.0,0,0,1,718,13,275,0.0,0.9017341040462428,5.410404624277457,0.0,0.1666666666666666,0.1666666666666666,237.83333333333331,5.333333333333333,40.833333333333336,83.66666666666667,137.0,Female,2021,Volume_Striker
2019-06-01,0,Danilo Belluardo,Joel Alvarez,Lightweight,Southpaw,1994-07-21,KO/TKO,442,2,2:22,74.0,72.0,27.0,0,0,0,262,2,68,0.0,0.2714932126696833,2.7149321266968327,0.0,0.0,0.0,262.0,2.0,13.0,20.0,68.0,Male,2019,Controller_Wrestler
2019-09-28,0,Danilo Belluardo,Mark Madsen,Lightweight,Southpaw,1994-07-21,KO/TKO,72,1,1:12,74.0,72.0,27.0,0,0,0,0,0,1,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,131.0,1.0,6.5,10.5,34.5,Male,2019,Controller_Wrestler
2019-06-01,0,Duda Santana,Bea Malecki,Women's Bantamweight,Orthodox,1996-01-10,SUB,419,2,1:59,73.0,67.0,26.0,0,0,0,155,5,112,0.0,0.7159904534606205,15.178997613365157,0.0,0.0,0.0,155.0,5.0,42.0,106.0,112.0,Female,2019,Controller_Wrestler
2019-06-01,1,Bea Malecki,Duda Santana,Women's Bantamweight,Orthodox,1991-08-23,SUB,419,2,1:59,74.0,69.0,30.0,0,2,0,69,0,82,0.2863961813842482,0.0,10.16706443914081,0.0,2.0,0.0,69.0,0.0,19.0,71.0,82.0,Female,2019,Volume_Striker
2020-03-14,1,Bea Malecki,Veronica Macedo,Women's Bantamweight,Orthodox,1991-08-23,U-DEC,900,3,5:00,74.0,69.0,30.0,0,0,0,204,0,326,0.0,0.0,16.466666666666665,0.0,1.0,0.0,136.5,0.0,74.5,159.0,204.0,Female,2020,Volume_Striker
2021-08-21,0,Bea Malecki,Josiane Nunes,Women's Bantamweight,Orthodox,1991-08-23,KO/TKO,294,1,4:54,74.0,69.0,30.0,0,0,0,0,0,82,0.0,0.0,16.73469387755102,0.0,0.6666666666666666,0.0,91.0,0.0,61.333333333333336,133.33333333333334,163.33333333333334,Female,2021,Volume_Striker
2019-06-01,0,Rostem Akman,Sergey Khandozhko,Welterweight,Switch,1991-12-19,U-DEC,900,3,5:00,72.0,70.0,30.0,0,0,0,200,5,103,0.0,0.3333333333333333,6.666666666666667,0.0,0.0,0.0,200.0,5.0,39.0,100.0,103.0,Male,2019,Volume_Striker
2019-10-05,0,Rostem Akman,Jake Matthews,Welterweight,Switch,1991-12-19,U-DEC,900,3,5:00,72.0,70.0,30.0,0,0,0,3,0,110,0.0,0.0,7.333333333333333,0.0,0.0,0.0,101.5,2.5,27.0,105.0,106.5,Male,2019,Volume_Striker
2019-06-01,1,Sergey Khandozhko,Rostem Akman,Welterweight,Orthodox,1992-05-19,U-DEC,900,3,5:00,74.0,73.0,30.0,1,0,0,61,6,151,0.0,0.4,9.933333333333334,1.0,0.0,0.0,61.0,6.0,60.0,149.0,151.0,Male,2019,Volume_Striker
2019-11-09,0,Sergey Khandozhko,Rustam Khabilov,Welterweight,Orthodox,1992-05-19,U-DEC,900,3,5:00,74.0,73.0,30.0,0,0,0,7,0,219,0.0,0.0,3.4,0.5,0.0,0.0,34.0,3.0,42.5,100.0,185.0,Male,2019,Volume_Striker
2022-04-23,1,Sergey Khandozhko,Dwight Grant,Welterweight,Orthodox,1992-05-19,KO/TKO,555,2,4:15,74.0,73.0,30.0,2,0,0,48,1,125,0.0,0.1081081081081081,13.513513513513514,1.0,0.0,0.0,38.66666666666666,2.333333333333333,44.66666666666666,108.33333333333331,165.0,Male,2022,Volume_Striker
2019-06-01,0,Sung Bin Jo,Daniel Teymur,Featherweight,Orthodox,1992-07-17,U-DEC,900,3,5:00,72.0,72.0,29.0,0,1,0,9,3,65,0.0666666666666666,0.2,4.2,0.0,1.0,0.0,9.0,3.0,21.0,63.0,65.0,Male,2019,Submission_Specialist
2019-06-08,0,Grigory Popov,Eddie Wineland,Bantamweight,Switch,1984-04-18,KO/TKO,587,2,4:47,68.0,67.0,38.0,0,0,0,0,1,150,0.0,0.1022146507666098,15.332197614991482,0.0,0.0,0.0,0.0,1.0,55.0,150.0,150.0,Male,2019,Volume_Striker
2019-11-09,0,Grigory Popov,Davey Grant,Bantamweight,Switch,1984-04-18,S-DEC,900,3,5:00,68.0,67.0,38.0,0,0,2,58,0,111,0.0,0.0,5.866666666666666,0.0,0.0,1.0,29.0,0.5,45.0,119.0,130.5,Male,2019,Volume_Striker
2019-06-22,1,Deron Winn,Eric Spicely,Middleweight,Orthodox,1989-06-13,U-DEC,900,3,5:00,70.0,66.0,33.0,0,0,0,78,3,369,0.0,0.2,24.466666666666665,0.0,0.0,0.0,78.0,3.0,169.0,367.0,369.0,Male,2019,Volume_Striker
2019-10-18,0,Deron Winn,Darren Stewart,Middleweight,Orthodox,1989-06-13,S-DEC,900,3,5:00,70.0,66.0,33.0,0,0,1,482,15,98,0.0,1.0,3.533333333333333,0.0,0.0,0.5,280.0,9.0,99.0,210.0,233.5,Male,2019,Volume_Striker
2020-03-07,0,Deron Winn,Gerald Meerschaert,Middleweight,Orthodox,1989-06-13,SUB,733,3,2:13,70.0,66.0,33.0,0,0,0,11,2,111,0.0,0.1637107776261937,9.085948158253752,0.0,0.0,0.3333333333333333,190.33333333333331,6.666666666666667,83.66666666666667,177.0,192.66666666666663,Male,2020,Volume_Striker
2020-12-19,1,Deron Winn,Antonio Arroyo,Middleweight,Orthodox,1989-06-13,U-DEC,900,3,5:00,70.0,66.0,33.0,0,0,0,569,16,89,0.0,1.0666666666666669,2.533333333333333,0.0,0.0,0.25,285.0,9.0,67.75,142.25,166.75,Male,2020,Volume_Striker
2022-06-18,0,Deron Winn,Phil Hawes,Middleweight,Orthodox,1989-06-13,KO/TKO,565,2,4:25,70.0,66.0,33.0,0,0,0,0,0,114,0.0,0.0,11.787610619469028,0.0,0.0,0.2,228.0,7.2,60.6,136.0,156.2,Male,2022,Volume_Striker
2019-06-29,1,Amanda Ribas,Emily Whitmire,Women's Strawweight,Orthodox,1993-08-26,SUB,430,2,2:10,66.0,63.0,28.0,0,2,0,272,5,92,0.2790697674418604,0.6976744186046512,5.720930232558139,0.0,2.0,0.0,272.0,5.0,21.0,41.0,92.0,Female,2019,Volume_Striker
2019-10-12,1,Amanda Ribas,Mackenzie Dern,Women's Strawweight,Orthodox,1993-08-26,U-DEC,900,3,5:00,66.0,63.0,28.0,0,0,0,106,2,216,0.0,0.1333333333333333,13.733333333333333,0.0,1.0,0.0,189.0,3.5,47.5,123.5,154.0,Female,2019,Volume_Striker
2020-03-14,1,Amanda Ribas,Randa Markos,Women's Strawweight,Orthodox,1993-08-26,U-DEC,900,3,5:00,66.0,63.0,28.0,0,2,1,445,3,254,0.1333333333333333,0.2,10.6,0.0,1.3333333333333333,0.3333333333333333,274.3333333333333,3.333333333333333,60.0,135.33333333333334,187.33333333333331,Female,2020,Volume_Striker
2020-07-11,1,Amanda Ribas,Paige VanZant,Women's Strawweight,Orthodox,1993-08-26,SUB,141,1,2:21,66.0,63.0,28.0,0,1,0,68,1,15,0.425531914893617,0.425531914893617,2.978723404255319,0.0,1.25,0.25,222.75,2.75,46.5,103.25,144.25,Female,2020,Volume_Striker
2021-01-23,0,Amanda Ribas,Marina Rodriguez,Women's Strawweight,Orthodox,1993-08-26,KO/TKO,354,2,0:54,66.0,63.0,28.0,0,0,0,219,1,57,0.0,0.1694915254237288,3.8983050847457625,0.0,1.0,0.2,222.0,2.4,38.6,87.2,126.8,Female,2021,Volume_Striker
2021-10-30,1,Amanda Ribas,Virna Jandiroba,Women's Strawweight,Orthodox,1993-08-26,U-DEC,900,3,5:00,66.0,63.0,28.0,0,1,0,43,5,273,0.0666666666666666,0.3333333333333333,15.533333333333331,0.0,1.0,0.1666666666666666,192.16666666666663,2.833333333333333,46.833333333333336,111.5,151.16666666666666,Female,2021,Volume_Striker
2022-05-14,0,Amanda Ribas,Katlyn Chookagian,Women's Strawweight,Orthodox,1993-08-26,S-DEC,900,3,5:00,66.0,63.0,28.0,0,0,0,289,6,204,0.0,0.4,11.266666666666667,0.0,0.8571428571428571,0.1428571428571428,206.0,3.2857142857142856,48.0,119.71428571428572,158.71428571428572,Female,2022,Volume_Striker
2019-06-29,0,Dequan Townsend,Dalcha Lungiambula,Light Heavyweight,Orthodox,1986-05-11,KO/TKO,642,3,0:42,79.0,75.0,36.0,0,0,0,2,0,50,0.0,0.0,2.8037383177570097,0.0,0.0,0.0,2.0,0.0,13.0,30.0,50.0,Male,2019,Controller_Wrestler
2020-01-25,0,Dequan Townsend,Bevon Lewis,Light Heavyweight,Orthodox,1986-05-11,U-DEC,900,3,5:00,79.0,75.0,36.0,0,0,0,4,0,99,0.0,0.0,4.333333333333333,0.0,0.0,0.0,3.0,0.0,20.5,47.5,74.5,Male,2020,Controller_Wrestler
2020-02-15,0,Dequan Townsend,Devin Clark,Light Heavyweight,Orthodox,1986-05-11,U-DEC,900,3,5:00,79.0,75.0,36.0,0,0,0,0,0,69,0.0,0.0,2.4,0.0,0.0,0.0,2.0,0.0,15.666666666666666,43.66666666666666,72.66666666666667,Male,2020,Controller_Wrestler
2020-10-03,0,Dequan Townsend,Dusko Todorovic,Light Heavyweight,Orthodox,1986-05-11,KO/TKO,495,2,3:15,79.0,75.0,36.0,0,0,0,18,0,49,0.0,0.0,4.96969696969697,0.0,0.0,0.0,6.0,0.0,15.0,43.0,66.75,Male,2020,Controller_Wrestler
2019-06-29,1,Dalcha Lungiambula,Dequan Townsend,Middleweight,Orthodox,1987-07-31,KO/TKO,642,3,0:42,76.0,68.0,34.0,1,0,0,463,6,80,0.0,0.5607476635514019,4.018691588785047,1.0,0.0,0.0,463.0,6.0,32.0,43.0,80.0,Male,2019,Volume_Striker
2019-11-09,0,Dalcha Lungiambula,Magomed Ankalaev,Middleweight,Orthodox,1987-07-31,KO/TKO,629,3,0:29,76.0,68.0,34.0,0,0,0,20,2,33,0.0,0.1907790143084261,2.4801271860095397,0.5,0.0,0.0,241.5,4.0,19.0,34.5,56.5,Male,2019,Volume_Striker
2021-01-20,1,Dalcha Lungiambula,Markus Perez,Middleweight,Orthodox,1987-07-31,U-DEC,900,3,5:00,76.0,68.0,34.0,0,0,0,406,2,98,0.0,0.1333333333333333,4.333333333333333,0.3333333333333333,0.0,0.0,296.3333333333333,3.333333333333333,22.33333333333333,44.66666666666666,70.33333333333333,Male,2021,Volume_Striker
2021-09-04,0,Dalcha Lungiambula,Marc-Andre Barriault,Middleweight,Orthodox,1987-07-31,U-DEC,900,3,5:00,76.0,68.0,34.0,0,0,0,32,5,219,0.0,0.3333333333333333,14.466666666666669,0.25,0.0,0.0,230.25,3.75,38.0,87.75,107.5,Male,2021,Volume_Striker
2022-03-12,0,Dalcha Lungiambula,Cody Brundage,Middleweight,Orthodox,1987-07-31,SUB,221,1,3:41,76.0,68.0,34.0,0,0,0,112,1,83,0.0,0.2714932126696833,15.203619909502263,0.2,0.0,0.0,206.6,3.2,36.2,81.4,102.6,Male,2022,Volume_Striker
2019-06-29,0,Journey Newson,Ricardo Ramos,Bantamweight,Orthodox,1989-03-07,U-DEC,900,3,5:00,67.0,65.0,33.0,0,1,0,10,1,127,0.0666666666666666,0.0666666666666666,8.2,0.0,1.0,0.0,10.0,1.0,38.0,123.0,127.0,Male,2019,Controller_Wrestler
2020-02-08,0,Journey Newson,Domingo Pilarte,Bantamweight,Orthodox,1989-03-07,DRAW,38,1,0:38,67.0,65.0,33.0,1,0,0,5,0,13,0.0,0.0,15.789473684210527,0.5,0.5,0.0,7.5,0.5,22.0,66.5,70.0,Male,2020,Controller_Wrestler
2020-09-19,0,Journey Newson,Randy Costa,Bantamweight,Orthodox,1989-03-07,KO/TKO,41,1,0:41,67.0,65.0,33.0,0,0,0,0,0,5,0.0,0.0,7.317073170731708,0.3333333333333333,0.3333333333333333,0.0,5.0,0.3333333333333333,15.0,46.0,48.333333333333336,Male,2020,Controller_Wrestler
2022-05-07,1,Journey Newson,Fernie Garcia,Bantamweight,Orthodox,1989-03-07,U-DEC,900,3,5:00,67.0,65.0,33.0,0,0,0,42,3,150,0.0,0.2,9.533333333333331,0.25,0.25,0.0,14.25,1.0,25.5,70.25,73.75,Male,2022,Controller_Wrestler
2019-07-06,1,Julia Avila,Pannie Kianzad,Women's Bantamweight,Orthodox,1988-05-11,U-DEC,900,3,5:00,68.0,67.0,34.0,1,0,0,346,1,142,0.0,0.0666666666666666,8.133333333333333,1.0,0.0,0.0,346.0,1.0,49.0,122.0,142.0,Female,2019,Knockout_Artist
2020-06-13,1,Julia Avila,Gina Mazany,Women's Bantamweight,Orthodox,1988-05-11,KO/TKO,22,1,0:22,68.0,67.0,34.0,0,0,0,5,0,22,0.0,0.0,54.54545454545455,0.5,0.0,0.0,175.5,0.5,30.0,71.0,82.0,Female,2020,Knockout_Artist
2020-09-12,0,Julia Avila,Sijara Eubanks,Women's Bantamweight,Orthodox,1988-05-11,U-DEC,900,3,5:00,68.0,67.0,34.0,0,0,0,114,1,128,0.0,0.0666666666666666,5.8,0.3333333333333333,0.0,0.0,155.0,0.6666666666666666,31.33333333333333,76.33333333333333,97.33333333333331,Female,2020,Knockout_Artist
2021-06-26,1,Julia Avila,Julija Stoliarenko,Women's Bantamweight,Orthodox,1988-05-11,SUB,859,3,4:19,68.0,67.0,34.0,0,1,2,211,4,163,0.069848661233993,0.279394644935972,6.356228172293364,0.25,0.25,0.5,169.0,1.5,35.5,80.0,113.75,Female,2021,Knockout_Artist
2019-07-06,0,Nohelin Hernandez,Marlon Vera,Bantamweight,Orthodox,1994-03-01,SUB,505,2,3:25,71.0,70.0,28.0,0,0,0,176,2,53,0.0,0.2376237623762376,5.465346534653466,0.0,0.0,0.0,176.0,2.0,22.0,46.0,53.0,Male,2019,Controller_Wrestler
2019-09-28,0,Nohelin Hernandez,Jack Shore,Bantamweight,Orthodox,1994-03-01,SUB,771,3,2:51,71.0,70.0,28.0,0,0,1,40,0,39,0.0,0.0,2.8015564202334637,0.0,0.0,0.5,108.0,1.0,14.0,41.0,46.0,Male,2019,Controller_Wrestler
2019-07-13,1,Brianna Fortino,Livinha Souza,Women's Strawweight,Southpaw,1993-08-04,U-DEC,900,3,5:00,62.0,60.0,28.0,0,0,0,281,4,204,0.0,0.2666666666666666,12.466666666666669,0.0,0.0,0.0,281.0,4.0,72.0,187.0,204.0,Female,2019,Controller_Wrestler
2020-06-20,0,Brianna Fortino,Tecia Torres,Women's Strawweight,Southpaw,1993-08-04,U-DEC,900,3,5:00,62.0,60.0,28.0,0,0,0,274,7,71,0.0,0.4666666666666667,4.533333333333333,0.0,0.0,0.0,277.5,5.5,53.0,127.5,137.5,Female,2020,Controller_Wrestler
